Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AEP,AMGN,ADI,ANSS,AAPL,AMAT,ASML,TEAM,ADSK,ADP,BIDU,BIIB,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,FB,FAST,FISV,FOXA,FOX,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KDP,KLAC,KHC,LRCX,LULU,MAR,MRVL,MTCH,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,OKTA,PCAR,PAYX,PYPL,PTON,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TSLA,TXN,TCOM,VRSN,VRSK,VRTX,WBA,WDAY,XEL,XLNX,ZM
2019-01-15,46.16312789916992,242.3600006103516,20.3799991607666,111.7300033569336,195.0500030517578,1086.510009765625,1077.1500244140625,1674.56005859375,70.07064056396484,186.9015350341797,83.75011444091797,156.16000366210938,37.32247161865234,32.63955307006836,155.31500244140625,95.37999725341795,135.8800048828125,126.58452606201172,167.92999267578125,337.5400085449219,1698.31005859375,236.2171936035156,45.27000045776367,78.38128662109375,53.45193099975586,294.0,105.9000015258789,173.62799072265625,41.37305450439453,64.0962142944336,34.37152862548828,49.36000061035156,201.5304107666016,63.19742584228516,147.0500030517578,44.9900016784668,95.9499969482422,29.69133758544922,89.2602310180664,42.34927749633789,148.9499969482422,25.568328857421875,75.04000091552734,,,63.407005310058594,196.00999450683597,305.4800109863281,78.76000213623047,45.98747253417969,206.7385406494141,515.4600219726562,22.25,25.448484420776367,88.45637512207031,42.13423538208008,134.8375244140625,141.1300048828125,108.1895980834961,16.55156707763672,54.53455352783203,48.76339721679688,350.1000061035156,72.58409881591797,33.9900016784668,102.15991973876952,16.59000015258789,41.13443374633789,54.7599983215332,47.2728385925293,354.6400146484375,149.04103088378906,76.14535522460938,344.1499938964844,72.44000244140625,55.314239501953125,63.52048873901367,91.5999984741211,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,46.44893646240234,241.9499969482422,19.729999542236328,111.6999969482422,206.7899932861328,1089.510009765625,1080.969970703125,1683.780029296875,70.38670349121094,186.44219970703125,83.16697692871094,157.1300048828125,37.77842330932617,32.53316879272461,153.41294860839844,94.31999969482422,135.3000030517578,126.99585723876952,169.75,332.0299987792969,1680.5699462890625,231.8057861328125,45.369998931884766,78.42022705078125,52.65678024291992,293.8099975585937,104.43000030517578,174.3419189453125,41.31665802001953,63.90196228027344,34.43867874145508,49.31999969482422,200.71868896484372,63.45948791503906,147.0500030517578,43.060001373291016,93.86000061035156,29.32346534729004,89.68913269042969,42.3585205078125,147.5399932861328,25.34819602966309,72.56999969482422,,,62.59266662597656,197.2400054931641,305.6300048828125,76.55999755859375,45.54274368286133,206.91590881347656,515.9299926757812,22.32999992370605,25.161148071289062,86.96491241455078,42.07136154174805,133.63363647460938,142.24000549316406,107.30583953857422,16.354991912841797,54.28897857666016,49.112449645996094,344.9200134277344,72.65184020996094,33.58000183105469,102.51985931396484,16.260000228881836,40.87577819824219,53.810001373291016,48.65072250366211,351.3900146484375,148.01675415039062,76.40869903564453,344.0,72.86000061035156,55.76923751831055,63.83742904663086,90.5500030517578,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,46.6953239440918,244.3999938964844,20.25,114.62000274658205,212.6699981689453,1099.1199951171875,1089.9000244140625,1693.219970703125,70.64698028564453,189.2825469970703,84.8972396850586,158.30999755859375,38.00273895263672,33.403560638427734,153.6665496826172,92.91999816894533,136.5,127.16804504394533,168.11000061035156,338.3399963378906,1724.510009765625,235.1488800048828,45.7400016784668,78.64421844482422,52.421173095703125,294.4100036621094,105.9499969482422,176.92373657226562,41.5516242980957,64.64015197753906,34.44827651977539,49.7400016784668,201.9410400390625,63.178001403808594,149.5,44.900001525878906,94.56999969482422,29.41059112548828,89.0806884765625,42.56199645996094,148.3000030517578,26.85634422302246,74.5,,,63.52730178833008,196.8999938964844,310.04998779296875,78.66999816894531,45.86446380615234,208.6304473876953,534.280029296875,22.13999938964844,25.17072296142578,88.83882141113281,42.28692626953125,136.5326385498047,145.13999938964844,106.51048278808594,16.237045288085938,55.46259307861328,49.72565078735352,342.2300109863281,73.6872329711914,33.880001068115234,103.23978424072266,16.309999465942383,41.23022079467773,54.27000045776367,48.26031875610352,353.19000244140625,150.88082885742188,77.18897247314453,348.2200012207031,76.4000015258789,56.957794189453125,64.08912658691406,90.4000015258789,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,47.94697189331055,247.50999450683597,20.770000457763672,117.0500030517578,220.08999633789065,1107.300048828125,1098.260009765625,1696.199951171875,70.73062896728516,191.1198883056641,87.33489227294922,161.7100067138672,38.236812591552734,34.53506088256836,158.69969177246094,90.66999816894533,141.72999572753906,129.31077575683594,171.36000061035156,337.4200134277344,1760.260009765625,240.20497131347656,46.619998931884766,79.54985046386719,53.06907653808594,291.3999938964844,106.83999633789062,180.83560180664065,42.32232284545898,65.87369537353516,34.73605728149414,50.060001373291016,203.97515869140625,65.38133239746094,149.52000427246094,47.0,94.66000366210938,30.01080703735352,92.2824478149414,42.61749267578125,150.0399932861328,27.79776763916016,77.81999969482422,,,64.01776123046875,200.8699951171875,312.75,78.41999816894531,46.54575347900391,210.7390899658203,542.5499877929688,23.26000022888184,25.54426002502441,91.5254135131836,42.69111251831055,142.10914611816406,152.07000732421875,107.08000183105467,16.590879440307617,57.11307907104492,50.57468795776367,350.6600036621094,75.12903594970703,35.7599983215332,104.78663635253906,16.690000534057617,41.53677368164063,55.58000183105469,48.35600662231445,339.1000061035156,156.06198120117188,78.79830169677734,351.5,77.9000015258789,58.48063278198242,65.1611557006836,91.12000274658205,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,46.37994766235352,243.8500061035156,19.76000022888184,114.29000091552734,216.16000366210935,1078.6300048828125,1070.52001953125,1632.1700439453125,71.00021362304688,189.33880615234372,85.20314025878906,161.02999877929688,37.37855529785156,33.306846618652344,155.57838439941406,91.44000244140624,139.05999755859375,127.38804626464844,160.38999938964844,338.9599914550781,1708.97998046875,237.8749237060547,45.77999877929688,78.2254638671875,52.00887298583984,284.9700012207031,106.66000366210938,178.73297119140625,42.08735275268555,64.88297271728516,33.54653549194336,49.63999938964844,202.83872985839844,63.89627456665039,150.82000732421875,45.84999847412109,95.7300033569336,31.850187301635746,91.0755615234375,42.774715423583984,147.57000732421875,27.680673599243164,78.19000244140625,,,63.43477249145508,201.30999755859372,303.6199951171875,77.33000183105469,45.67522048950195,209.23150634765625,536.780029296875,21.68000030517578,25.4293270111084,89.1160888671875,42.46656036376953,134.73158264160156,149.47000122070312,105.32234954833984,16.37464714050293,56.473445892333984,48.95207595825195,330.8599853515625,72.74859619140625,33.869998931884766,102.8117218017578,15.5600004196167,41.316444396972656,55.47999954223633,46.90348815917969,325.1600036621094,147.94712829589844,77.14020538330078,345.45001220703125,77.22000122070312,57.61707305908203,64.695068359375,89.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,45.354976654052734,245.13999938964844,19.799999237060547,117.0,217.22000122070312,1084.4100341796875,1075.5699462890625,1640.02001953125,71.58584594726562,188.9450836181641,84.9450454711914,158.6300048828125,37.52972412109375,33.18112564086914,158.13394165039062,93.6500015258789,137.49000549316406,128.5837860107422,163.25999450683594,337.2200012207031,1744.31005859375,237.165771484375,45.47999954223633,79.25770568847656,53.088714599609375,284.5299987792969,107.4000015258789,178.1266326904297,42.72645568847656,65.13550567626953,35.38838577270508,49.27000045776367,202.54269409179688,63.168304443359375,146.5399932861328,45.400001525878906,94.44000244140624,31.569435119628903,88.90116119384766,43.34811782836914,144.3000030517578,27.58700561523437,80.58999633789062,,,63.15715026855469,201.63999938964844,302.2900085449219,75.19999694824219,45.36295318603516,209.1329803466797,529.9500122070312,21.96999931335449,25.391014099121094,87.8158187866211,42.26896667480469,134.19224548339844,149.85000610351562,106.1373519897461,16.39430809020996,57.63278198242188,49.08415222167969,328.8800048828125,71.95510864257812,34.2400016784668,103.81377410888672,14.789999961853027,41.68046188354492,55.18000030517578,47.13505172729492,321.989990234375,148.46421813964844,76.95489501953125,347.8999938964844,78.2699966430664,57.21779251098633,65.105224609375,90.5,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,46.586910247802734,242.55999755859372,20.850000381469727,117.91000366210938,220.6699981689453,1084.0,1073.9000244140625,1654.9300537109375,72.27371978759766,188.3919982910156,90.57553100585938,158.10000610351562,37.23225402832031,36.57563781738281,164.74725341796875,93.31999969482422,136.0500030517578,128.89944458007812,162.6999969482422,332.8699951171875,1795.6700439453125,242.71917724609372,45.93999862670898,79.03374481201172,53.46174621582031,287.5799865722656,107.3499984741211,178.49827575683594,42.86744689941406,66.16510009765625,34.76484680175781,49.5099983215332,200.8428192138672,63.13918685913086,144.0800018310547,46.709999084472656,94.55999755859376,31.6081600189209,91.24513244628906,43.43136215209961,145.8300018310547,27.544851303100582,82.79000091552734,,,62.7962532043457,206.16000366210935,301.0599975585937,77.01000213623047,47.08511734008789,209.0541534423828,536.1199951171875,22.100000381469727,25.256925582885746,93.97296142578124,41.80189895629883,155.2557830810547,148.42999267578125,106.28463745117188,17.20026206970215,58.53797912597656,51.4520378112793,339.1499938964844,75.9031753540039,36.59000015258789,103.31759643554688,14.640000343322754,41.22064208984375,55.36000061035156,46.00212860107422,326.6700134277344,156.96693420410156,82.1729965209961,339.94000244140625,79.33000183105469,57.37564468383789,64.90015411376953,92.1999969482422,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,47.1092529296875,244.9499969482422,21.93000030517578,121.44000244140624,227.22000122070312,1101.510009765625,1090.989990234375,1670.5699462890625,71.39063262939453,186.32969665527344,93.36688232421876,161.64999389648438,38.466007232666016,37.90056610107422,172.3164520263672,95.86000061035156,142.0800018310547,130.4873809814453,167.10000610351562,336.7699890136719,1802.199951171875,246.7621917724609,46.59000015258789,79.81278228759766,53.8936767578125,291.4100036621094,107.98999786376952,180.904052734375,43.356178283691406,68.01055908203125,34.32356262207031,50.08000183105469,199.65863037109372,64.25540161132812,145.00999450683594,48.56999969482422,96.91999816894533,32.644012451171875,91.50446319580078,42.941184997558594,149.00999450683594,27.88207626342773,85.06999969482422,,,63.75864410400391,208.8500061035156,293.8800048828125,79.94999694824219,44.51133728027344,211.16281127929688,515.0399780273438,23.6299991607666,25.189882278442383,96.93679809570312,41.99052047729492,159.3876190185547,151.88999938964844,107.86555480957033,18.251935958862305,60.35408401489258,53.08409118652344,342.8800048828125,78.02233123779297,38.959999084472656,104.26129150390624,14.90999984741211,40.92367935180664,55.84999847412109,46.4250602722168,338.04998779296875,159.26416015625,83.13859558105469,337.44000244140625,79.62000274658203,58.21134948730469,65.61793518066406,94.27999877929688,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,46.064571380615234,241.8500061035156,20.18000030517578,119.20999908447266,221.4900054931641,1079.8599853515625,1070.0799560546875,1637.8900146484375,71.43712615966797,179.93653869628906,93.05142974853516,160.6999969482422,38.11002731323242,37.42668914794922,169.8681640625,94.72000122070312,140.77000427246094,129.6168975830078,167.5,330.010009765625,1813.5999755859373,246.46746826171875,46.459999084472656,79.9198989868164,53.9427604675293,290.8599853515625,109.63999938964844,178.95790100097656,42.99902725219727,66.97126770019531,33.93025207519531,49.84000015258789,201.2821044921875,63.682735443115234,141.36000061035156,48.81999969482422,95.62000274658205,32.93444061279297,90.23771667480467,42.68223190307617,147.47000122070312,27.816505432128903,85.20999908447266,,,62.842533111572266,205.6999969482422,287.67999267578125,80.66000366210938,44.19907760620117,207.96038818359372,496.7300109863281,23.71999931335449,25.189882278442383,97.2140655517578,42.125247955322266,159.93658447265625,149.6999969482422,108.53325653076172,18.0455322265625,59.874359130859375,52.45202255249024,355.0,77.65463256835938,38.08000183105469,102.22801971435548,14.449999809265137,41.306861877441406,55.560001373291016,46.17244720458984,335.6600036621094,137.2466583251953,83.54824829101562,335.6700134277344,78.98999786376953,56.92065048217773,65.25437927246094,92.3000030517578,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,45.06916809082031,238.2700042724609,19.25,119.61000061035156,222.02999877929688,1070.06005859375,1060.6199951171875,1593.8800048828125,71.54866027832031,180.08653259277344,92.73597717285156,158.86000061035156,37.715030670166016,36.94314193725586,170.31686401367188,93.22000122070312,140.16000366210938,128.18202209472656,165.27000427246094,334.4800109863281,1808.800048828125,245.27023315429688,46.29999923706055,79.77383422851562,53.50101089477539,289.7799987792969,110.76000213623048,179.06549072265625,43.1963996887207,66.68961334228516,34.61135482788086,49.58000183105469,200.8428192138672,63.498313903808594,140.0500030517578,48.29999923706055,96.1999969482422,32.61497497558594,87.01600646972656,42.72846984863281,144.19000244140625,28.088157653808597,83.62999725341797,,,64.39715576171875,204.2899932861328,285.260009765625,79.29000091552734,44.038211822509766,205.28021240234372,494.25,23.520000457763672,25.35270118713379,96.55436706542967,42.1072883605957,158.9060516357422,148.9499969482422,109.11261749267578,17.81947135925293,58.515132904052734,51.86712265014648,351.2300109863281,76.9192123413086,37.38999938964844,100.14610290527344,14.630000114440918,41.60382461547852,55.47999954223633,45.5657958984375,328.8999938964844,130.8721160888672,83.62625122070312,339.239990234375,77.11000061035156,60.20774459838867,65.002685546875,91.12000274658205,,,,,,,,,,,,,,,,,,,,,,,,
